"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.388226995E1,1.196411345E-2,-9.571290575E-3,9.945169449E0,9.945181251E0
5.388465807E1,9.571290575E-3,2.392822644E-3,9.942776680E0,9.942781575E0
5.388704620E1,3.589234129E-2,2.392822644E-3,9.926026344E0,9.926091526E0
5.388943432E1,5.503492057E-2,2.392822690E-2,9.894919395E0,9.895101376E0
5.389182240E1,5.982056633E-2,2.392822690E-2,9.854242325E0,9.854452946E0
5.389421052E1,7.417750359E-2,3.589234129E-2,9.823135376E0,9.823481011E0
5.389659865E1,7.896314561E-2,5.264209956E-2,9.755837440E0,9.756299018E0
5.389898677E1,9.092725813E-2,9.810572863E-2,9.703194618E0,9.704116565E0
5.390137485E1,7.896314561E-2,1.148554832E-1,9.655338287E0,9.656344257E0
5.390376297E1,9.810572863E-2,1.483550072E-1,9.600303650E0,9.601951058E0
5.390615110E1,1.244267747E-1,2.057827413E-1,9.566803932E0,9.569825810E0
5.390853917E1,1.196411327E-1,2.201396823E-1,9.542876244E0,9.546164805E0
5.391092729E1,1.411765367E-1,2.392822653E-1,9.552447319E0,9.556486624E0
5.391331542E1,1.292124242E-1,2.826521695E-1,9.573982239E0,9.579025212E0
5.391570354E1,1.220339537E-1,3.065803945E-1,9.562018394E0,9.567710259E0
5.391809162E1,9.810572863E-2,3.161516786E-1,9.559625626E0,9.565355128E0
5.392047974E1,7.896314561E-2,3.400799036E-1,9.530911446E0,9.537303733E0
5.392286787E1,5.024927482E-2,3.640081584E-1,9.487840652E0,9.494953774E0
5.392525599E1,2.392822690E-2,3.879363835E-1,9.439984322E0,9.447982387E0
5.392764406E1,-1.196411345E-2,3.999004960E-1,9.394520760E0,9.403035885E0
5.393003219E1,-4.067798331E-2,4.190430641E-1,9.346664429E0,9.356141712E0
5.393242031E1,-6.699903309E-2,3.999004960E-1,9.317950249E0,9.326768257E0
5.393480844E1,-8.614161611E-2,3.999004960E-1,9.282057762E0,9.291067597E0
5.393719651E1,-8.135596663E-2,4.022932947E-1,9.265308380E0,9.274394755E0
5.393958464E1,-4.785645381E-2,3.975076675E-1,9.253045082E0,9.261703184E0
5.394197276E1,-1.196411345E-2,3.735794425E-1,9.245866776E0,9.253418675E0
5.394436089E1,3.589234129E-2,3.735794425E-1,9.248259544E0,9.255871351E0
5.394674896E1,7.178468257E-2,3.544368446E-1,9.255437851E0,9.262500112E0
5.394913709E1,1.483550072E-1,3.257229924E-1,9.277272224E0,9.284173878E0
5.395152521E1,2.249253243E-1,3.257229924E-1,9.303593636E0,9.312010599E0
5.395391334E1,2.922234535E-1,2.970091105E-1,9.329915047E0,9.339214300E0
5.395630141E1,3.281157911E-1,2.826521695E-1,9.361021042E0,9.371033410E0
5.395868953E1,3.616153300E-1,2.679961324E-1,9.404091835E0,9.414856920E0
5.396107766E1,3.951148391E-1,2.874378264E-1,9.454340935E0,9.466958263E0
5.396346578E1,4.118646085E-1,2.850449979E-1,9.511769295E0,9.524948201E0
5.396585386E1,4.166502357E-1,2.392822653E-1,9.600303650E0,9.612319366E0
5.396824198E1,4.286143482E-1,2.177468538E-1,9.681659698E0,9.693588524E0
5.397063011E1,4.190430641E-1,1.794617027E-1,9.767801285E0,9.778432673E0
5.397301818E1,4.070789516E-1,1.411765367E-1,9.827920914E0,9.837361108E0
5.397540630E1,3.592225015E-1,9.092725813E-2,9.863813400E0,9.870771164E0
5.397779443E1,3.233301640E-1,3.349951655E-2,9.873384476E0,9.878734009E0
5.398018255E1,2.994019389E-1,9.571290575E-3,9.899705887E0,9.904236961E0
5.398257063E1,2.560320199E-1,-2.392822690E-2,9.937990189E0,9.941316510E0
5.398495875E1,2.321037948E-1,-5.024927482E-2,9.993025780E0,9.995847207E0
5.398734688E1,1.962114573E-1,-6.939185411E-2,1.002652550E1,1.002868524E1
5.398973500E1,1.770688742E-1,-8.614161611E-2,1.006480980E1,1.006673582E1
5.399212307E1,1.148554832E-1,-1.268195957E-1,1.009113121E1,1.009258164E1
5.399451120E1,6.460621208E-2,-1.531406492E-1,1.013180923E1,1.013317247E1
5.399689932E1,-1.196411345E-2,-1.674975902E-1,1.016052341E1,1.016191097E1
5.399928745E1,-7.178468257E-2,-1.794617027E-1,1.016530895E1,1.016714639E1
5.400167552E1,-1.244267747E-1,-1.651047617E-1,1.015095139E1,1.015305647E1
5.400406365E1,-1.651047617E-1,-1.483550072E-1,1.016052341E1,1.016294765E1
5.400645177E1,-2.057827413E-1,-1.292124242E-1,1.016052341E1,1.016342848E1
5.400883990E1,-2.129612118E-1,-1.124626622E-1,1.014855862E1,1.015141578E1
5.401122797E1,-2.009970993E-1,-7.657032460E-2,1.014616585E1,1.014844541E1
5.401361610E1,-1.579262912E-1,-1.914258115E-2,1.015095139E1,1.015219785E1
5.401600422E1,-1.172483116E-1,-2.392822690E-2,1.014855862E1,1.014926410E1
5.401839234E1,-6.939185411E-2,0.000000000E0,1.012702370E1,1.012726144E1
5.402078042E1,-4.785645287E-3,2.871387079E-2,1.010070229E1,1.010074423E1
5.402316854E1,8.135596663E-2,2.871387079E-2,1.006959629E1,1.006996588E1
5.402555667E1,1.387837082E-1,2.392822690E-2,1.005284595E1,1.005383237E1
5.402794474E1,1.866401732E-1,3.828516230E-2,1.003609657E1,1.003790490E1
5.403033287E1,2.153540403E-1,3.589234129E-2,1.000498962E1,1.000737143E1
5.403272099E1,2.392822653E-1,3.349951655E-2,9.976275444E0,9.979200868E0
5.403510912E1,2.440679073E-1,3.110669367E-2,9.935597420E0,9.938643411E0
5.403749719E1,2.536391914E-1,4.785645287E-3,9.916455269E0,9.919699635E0
5.403988531E1,2.392822653E-1,-3.110669367E-2,9.899705887E0,9.902646125E0
5.404227344E1,2.297109663E-1,-5.264209956E-2,9.902098656E0,9.904902630E0
5.404466156E1,2.129612118E-1,-7.896314561E-2,9.873384476E0,9.875996591E0
5.404704964E1,2.105683982E-1,-9.810572863E-2,9.878170013E0,9.880901103E0
5.404943776E1,1.914258152E-1,-1.339980662E-1,9.887741089E0,9.890501664E0
5.405182589E1,1.674975902E-1,-1.531406492E-1,9.899705887E0,9.902307011E0
5.405421401E1,1.363908947E-1,-1.531406492E-1,9.906884193E0,9.909006457E0
5.405660208E1,1.172483116E-1,-1.531406492E-1,9.921240807E0,9.923115356E0
5.405899021E1,1.196411327E-1,-1.531406492E-1,9.937990189E0,9.939890092E0
5.406137834E1,1.124626622E-1,-1.579262912E-1,9.952347755E0,9.954236003E0
5.406376646E1,9.810572863E-2,-1.603191197E-1,9.995418549E0,9.997185550E0
5.406615453E1,1.148554832E-1,-1.459621787E-1,1.000738239E1,1.000910581E1
5.406854266E1,1.316052526E-1,-1.339980662E-1,1.005284595E1,1.005460030E1
5.407093078E1,1.627119333E-1,-1.148554832E-1,1.009113121E1,1.009309646E1
5.407331891E1,1.794617027E-1,-9.810572863E-2,1.013420200E1,1.013626566E1
5.407570698E1,1.890329868E-1,-7.178468257E-2,1.013180923E1,1.013382676E1
5.407809510E1,1.962114573E-1,-4.785645381E-2,1.011745262E1,1.011946820E1
5.408048323E1,1.722832322E-1,-1.435693540E-2,1.009352398E1,1.009500441E1
5.408287130E1,1.627119333E-1,2.153540403E-2,1.007198906E1,1.007332629E1
5.408525943E1,1.674975902E-1,6.939185411E-2,1.001695347E1,1.001859409E1
5.408764755E1,1.411765367E-1,1.196411327E-1,9.947562218E0,9.949283336E0
5.409003568E1,1.268195957E-1,1.459621787E-1,9.885348320E0,9.887239229E0
5.409242375E1,1.100698411E-1,1.890329868E-1,9.810872078E0,9.813310337E0
5.409481188E1,9.092725813E-2,2.201396823E-1,9.753444672E0,9.756352403E0
5.409720000E1,8.135596663E-2,2.703889608E-1,9.705587387E0,9.709693894E0
5.409958813E1,7.178468257E-2,2.775674164E-1,9.640981674E0,9.645243613E0
5.410197620E1,5.742774159E-2,2.874378264E-1,9.605089188E0,9.609560695E0
5.410436432E1,3.349951655E-2,2.970091105E-1,9.595518112E0,9.600172106E0
5.410675245E1,-2.632104978E-2,3.281157911E-1,9.566803932E0,9.572465213E0
5.410914057E1,-6.699903309E-2,3.400799036E-1,9.557232857E0,9.563516251E0
5.411152865E1,-1.100698411E-1,3.305086195E-1,9.557232857E0,9.563579413E0
5.411391677E1,-1.316052526E-1,3.329014480E-1,9.545269012E0,9.551979053E0
5.411630490E1,-1.818545163E-1,3.137588799E-1,9.540482521E0,9.547372541E0
5.411869302E1,-2.153540403E-1,3.137588799E-1,9.530911446E0,9.538505909E0
5.412108110E1,-2.464607358E-1,3.017947674E-1,9.497411728E0,9.505401228E0
5.412346922E1,-2.656033039E-1,2.560320199E-1,9.504590988E0,9.511747861E0
5.412585734E1,-2.775674164E-1,2.225325108E-1,9.492626190E0,9.499290309E0
5.412824547E1,-2.898306549E-1,2.129612118E-1,9.478269577E0,9.485090851E0
5.413063354E1,-2.608176768E-1,2.177468538E-1,9.468698502E0,9.474792392E0
5.413302167E1,-2.344966233E-1,2.225325108E-1,9.466305733E0,9.471824197E0
5.413540979E1,-2.129612118E-1,2.273181528E-1,9.492626190E0,9.497735415E0
5.413779792E1,-1.746760458E-1,2.273181528E-1,9.502198219E0,9.506521775E0
5.414018599E1,-1.339980662E-1,2.201396823E-1,9.523733139E0,9.527219419E0
5.414257412E1,-1.028913707E-1,2.273181528E-1,9.538089752E0,9.541352959E0
5.414496224E1,-8.853443712E-2,2.201396823E-1,9.566803932E0,9.569745937E0
5.414735037E1,-1.004985496E-1,2.297109663E-1,9.595518112E0,9.598793410E0
5.414973844E1,-1.052841991E-1,2.344966233E-1,9.609874725E0,9.613311899E0
5.415212656E1,-1.100698411E-1,2.273181528E-1,9.636196136E0,9.639505428E0
5.415451469E1,-1.268195957E-1,1.986042857E-1,9.676874161E0,9.679742786E0
5.415690281E1,-1.148554832E-1,1.674975902E-1,9.724730492E0,9.726850999E0
5.415929089E1,-8.614161611E-2,1.387837082E-1,9.753444672E0,9.754812364E0
5.416167901E1,-8.614161611E-2,1.339980662E-1,9.779765129E0,9.781062409E0
5.416406714E1,-8.614161611E-2,1.076770201E-1,9.798908234E0,9.799878432E0
5.416645521E1,-7.896314561E-2,1.004985496E-1,9.815657616E0,9.816489676E0
5.416884334E1,-5.982056633E-2,7.657032460E-2,9.815657616E0,9.816138545E0
5.417123146E1,-3.349951655E-2,6.460621208E-2,9.835099220E0,9.835368466E0
5.417361959E1,-4.546362907E-2,2.871387079E-2,9.844670296E0,9.844817147E0
5.417600766E1,-3.349951655E-2,9.571290575E-3,9.832706451E0,9.832768175E0
5.417839578E1,-1.196411345E-2,1.914258115E-2,9.842277527E0,9.842303414E0
5.418078391E1,3.589234129E-2,1.914258115E-2,9.856635094E0,9.856719032E0
5.418317203E1,8.374879509E-2,2.632104978E-2,9.878170013E0,9.878560091E0
5.418556010E1,1.004985496E-1,7.178467698E-3,9.887741089E0,9.888254413E0
5.418794823E1,1.339980662E-1,3.589234129E-2,9.914062500E0,9.915032980E0
5.419033636E1,1.722832322E-1,5.264209956E-2,9.928419113E0,9.930053313E0
5.419272448E1,2.105683982E-1,7.896314561E-2,9.973882675E0,9.976417686E0
5.419511255E1,2.297109663E-1,9.810572863E-2,1.000020409E1,1.000332313E1
5.419750068E1,2.512463629E-1,9.810572863E-2,1.002173901E1,1.002536793E1
5.419988880E1,2.416750938E-1,1.004985496E-1,1.005045319E1,1.005386075E1
5.420227688E1,2.297109663E-1,1.004985496E-1,1.005284595E1,1.005597230E1
5.420466500E1,2.009970993E-1,1.172483116E-1,1.007198906E1,1.007467670E1
5.420705313E1,2.033899277E-1,9.571290761E-2,1.008395290E1,1.008645798E1
5.420944125E1,1.746760458E-1,9.571290761E-2,1.010548782E1,1.010745056E1
5.421182932E1,1.674975902E-1,1.100698411E-1,1.009830952E1,1.010029831E1
5.421421745E1,1.459621787E-1,1.196411327E-1,1.008634567E1,1.008811122E1
5.421660557E1,1.387837082E-1,1.148554832E-1,1.008873844E1,1.009034668E1
5.421899370E1,1.124626622E-1,1.076770201E-1,1.008156013E1,1.008276237E1
5.422138177E1,8.135596663E-2,9.571290761E-2,1.005045319E1,1.005123818E1
5.422376990E1,4.067798331E-2,6.460621208E-2,1.004566765E1,1.004595775E1
5.422615802E1,2.632104978E-2,6.460621208E-2,1.003609657E1,1.003633903E1
5.422854615E1,2.392822644E-3,3.349951655E-2,1.002173901E1,1.002179528E1
5.423093422E1,-3.589234129E-2,1.196411345E-2,1.000259686E1,1.000266841E1
5.423332235E1,-4.546362907E-2,2.392822644E-3,9.983454704E0,9.983558509E0
5.423571047E1,-4.546362907E-2,-2.392822644E-3,9.971489906E0,9.971593835E0
5.423809860E1,-5.982056633E-2,-7.178467698E-3,9.966704369E0,9.966886475E0
5.424048667E1,-4.067798331E-2,-2.392822644E-3,9.973882675E0,9.973965913E0
5.424287479E1,-2.392822690E-2,-1.196411345E-2,9.983454704E0,9.983490549E0
5.424526292E1,-7.178467698E-3,7.178467698E-3,9.990633011E0,9.990638169E0
5.424765104E1,1.196411345E-2,3.589234129E-2,9.988240242E0,9.988311896E0
5.425003912E1,2.632104978E-2,5.264209956E-2,9.993025780E0,9.993199099E0
5.425242724E1,3.110669367E-2,6.699903309E-2,9.983454704E0,9.983727978E0
5.425481537E1,4.785645381E-2,8.135596663E-2,9.976275444E0,9.976721945E0
5.425720344E1,6.221338734E-2,9.810572863E-2,9.985847473E0,9.986523169E0
5.425959156E1,7.178468257E-2,1.339980662E-1,9.983454704E0,9.984611978E0
5.426197969E1,6.221338734E-2,1.555334777E-1,9.952347755E0,9.953757432E0
5.426436781E1,5.503492057E-2,1.674975902E-1,9.914062500E0,9.915630063E0
5.426675594E1,6.221338734E-2,1.770688742E-1,9.878170013E0,9.879952768E0
5.426914401E1,3.828516230E-2,1.794617027E-1,9.842277527E0,9.843987971E0
5.427153214E1,3.349951655E-2,1.914258152E-1,9.796515465E0,9.798442800E0
5.427392026E1,3.828516230E-2,1.555334777E-1,9.734301567E0,9.735619313E0
5.427630834E1,9.571290575E-3,1.411765367E-1,9.707980156E0,9.709011337E0
5.427869646E1,9.571290575E-3,1.292124242E-1,9.648159981E0,9.649029924E0
5.428108458E1,1.435693540E-2,1.244267747E-1,9.629017830E0,9.629832424E0
5.428347271E1,-4.785645287E-3,1.411765367E-1,9.612267494E0,9.613305368E0
5.428586084E1,2.392822644E-3,1.531406492E-1,9.597910881E0,9.599132829E0
5.428824891E1,0.000000000E0,1.746760458E-1,9.576375008E0,9.577967948E0
5.429063703E1,9.571290575E-3,1.531406492E-1,9.576375008E0,9.577604187E0
5.429302516E1,-9.571290575E-3,1.722832322E-1,9.576375008E0,9.577929390E0
5.429541323E1,-2.153540403E-2,1.674975902E-1,9.585947037E0,9.587434475E0
5.429780136E1,-2.632104978E-2,1.603191197E-1,9.595518112E0,9.596893396E0
5.430018948E1,-3.110669367E-2,1.770688742E-1,9.597910881E0,9.599594486E0
5.430257760E1,-3.349951655E-2,1.555334777E-1,9.609874725E0,9.611191660E0
5.430496568E1,4.785645287E-3,1.411765367E-1,9.605089188E0,9.606127837E0
5.430735380E1,4.307080805E-2,1.292124242E-1,9.609874725E0,9.610839879E0
5.430974193E1,5.264209956E-2,1.076770201E-1,9.612267494E0,9.613014715E0
5.431213005E1,6.460621208E-2,1.172483116E-1,9.612267494E0,9.613199650E0
5.431451813E1,6.221338734E-2,1.244267747E-1,9.638588905E0,9.639592762E0
5.431690625E1,7.657032460E-2,1.244267747E-1,9.655338287E0,9.656443573E0
5.431929438E1,1.124626622E-1,1.292124242E-1,9.679266930E0,9.680782613E0
5.432168245E1,1.339980662E-1,1.316052526E-1,9.707980156E0,9.709796812E0
5.432407057E1,1.746760458E-1,1.339980662E-1,9.767801285E0,9.770281938E0
5.432645870E1,2.153540403E-1,1.483550072E-1,9.823135376E0,9.826615653E0
5.432884682E1,2.608176768E-1,1.531406492E-1,9.875777245E0,9.880407588E0
5.433123495E1,2.775674164E-1,1.507478207E-1,9.928419113E0,9.933442236E0
5.433362302E1,3.161516786E-1,1.579262912E-1,9.973882675E0,9.980141693E0
5.433601115E1,3.137588799E-1,1.435693651E-1,1.000498962E1,1.001093773E1
5.433839927E1,3.017947674E-1,1.531406492E-1,1.003131104E1,1.003701814E1
5.434078740E1,2.898306549E-1,1.339980662E-1,1.004327488E1,1.004834950E1
5.434317547E1,2.584248483E-1,1.148554832E-1,1.006002426E1,1.006399838E1
5.434556360E1,2.129612118E-1,9.332008660E-2,1.006002426E1,1.006271083E1
5.434795172E1,1.603191197E-1,5.503492057E-2,1.004806042E1,1.004949000E1
5.435033979E1,1.076770201E-1,2.392822690E-2,1.003848934E1,1.003909534E1
5.435272792E1,7.657032460E-2,7.178467698E-3,1.002413273E1,1.002442774E1
5.435511604E1,1.196411345E-2,-2.153540403E-2,9.997811317E0,9.997841670E0
5.435750417E1,-1.674975827E-2,-6.221338734E-2,9.971489906E0,9.971698051E0
5.435989224E1,-3.828516230E-2,-8.614161611E-2,9.933204651E0,9.933651935E0
5.436228037E1,-6.939185411E-2,-8.853443712E-2,9.909276962E0,9.909915413E0
5.436466849E1,-9.092725813E-2,-8.853443712E-2,9.856635094E0,9.857452079E0
5.436705656E1,-1.028913707E-1,-9.092725813E-2,9.835099220E0,9.836057700E0
5.436944469E1,-1.196411327E-1,-9.092725813E-2,9.796515465E0,9.797667938E0
5.437183281E1,-9.571290761E-2,-4.307080805E-2,9.777372360E0,9.777935688E0
5.437422094E1,-6.221338734E-2,2.392822644E-3,9.765408516E0,9.765606981E0
5.437660901E1,-2.153540403E-2,5.264209956E-2,9.763015747E0,9.763181420E0
5.437899714E1,1.674975827E-2,7.657032460E-2,9.751050949E0,9.751365965E0
5.438138526E1,5.024927482E-2,1.172483116E-1,9.748658180E0,9.749492729E0
5.438377339E1,5.742774159E-2,1.507478207E-1,9.734301567E0,9.735638133E0
5.438616146E1,7.417750359E-2,1.890329868E-1,9.727123260E0,9.729242658E0
5.438854959E1,1.148554832E-1,2.177468538E-1,9.729516029E0,9.732630047E0
5.439093771E1,1.172483116E-1,2.416750938E-1,9.700801849E0,9.704520109E0
5.439332584E1,1.316052526E-1,2.826521695E-1,9.684052467E0,9.689070357E0
5.439571391E1,1.483550072E-1,2.898306549E-1,9.652945518E0,9.658435080E0
5.439810203E1,1.483550072E-1,2.850449979E-1,9.633803368E0,9.639161125E0
5.440049016E1,1.603191197E-1,3.209373355E-1,9.609874725E0,9.616568787E0
5.440287823E1,1.627119333E-1,3.281157911E-1,9.597910881E0,9.604896065E0
5.440526636E1,1.722832322E-1,3.281157911E-1,9.581160545E0,9.588325134E0
5.440765448E1,1.603191197E-1,3.520440459E-1,9.550054550E0,9.557885705E0
5.441004260E1,1.651047617E-1,3.711866140E-1,9.538089752E0,9.546737412E0
5.441243073E1,1.627119333E-1,3.783650696E-1,9.518947601E0,9.527853837E0
5.441481880E1,1.674975902E-1,3.687937856E-1,9.514162064E0,9.522780270E0
5.441720693E1,1.531406492E-1,3.616153300E-1,9.523733139E0,9.531826195E0
5.441959505E1,1.268195957E-1,3.616153300E-1,9.528518677E0,9.536221318E0
5.442198313E1,8.135596663E-2,3.640081584E-1,9.530911446E0,9.538207049E0
5.442437125E1,4.067798331E-2,3.329014480E-1,9.547661781E0,9.553550312E0
5.442675938E1,9.571290575E-3,3.209373355E-1,9.552447319E0,9.557841920E0
5.442914750E1,-3.828516230E-2,3.185445070E-1,9.569196701E0,9.574573717E0
5.443153563E1,-4.546362907E-2,2.970091105E-1,9.576375008E0,9.581087602E0
5.443392370E1,-3.589234129E-2,2.826521695E-1,9.605089188E0,9.609314170E0
5.443631182E1,-5.264209956E-2,2.488535494E-1,9.633803368E0,9.637160713E0
5.443869995E1,-5.503492057E-2,2.440679073E-1,9.650552750E0,9.653795438E0
5.444108802E1,-3.349951655E-2,2.321037948E-1,9.686445236E0,9.689283550E0
5.444347615E1,-2.392822690E-2,2.321037948E-1,9.703194618E0,9.705999718E0
5.444586427E1,0.000000000E0,2.177468538E-1,9.707980156E0,9.710421845E0
5.444825240E1,7.178467698E-3,1.986042857E-1,9.707980156E0,9.710014104E0
5.445064047E1,4.785645287E-3,1.914258152E-1,9.703194618E0,9.705083850E0
5.445302860E1,2.153540403E-2,1.770688742E-1,9.710372925E0,9.712011094E0
5.445541672E1,1.196411345E-2,1.579262912E-1,9.731908798E0,9.733197456E0
5.445780485E1,2.632104978E-2,1.435693651E-1,9.734301567E0,9.735395830E0
5.446019292E1,3.349951655E-2,1.292124242E-1,9.746265411E0,9.747179466E0
5.446258104E1,1.674975827E-2,1.363908947E-1,9.758230209E0,9.759197705E0
5.446496917E1,2.153540403E-2,1.459621787E-1,9.767801285E0,9.768915532E0
5.446735724E1,1.674975827E-2,1.292124242E-1,9.786943436E0,9.787810696E0
5.446974537E1,2.871387079E-2,1.076770201E-1,9.813264847E0,9.813897584E0
5.447213349E1,3.828516230E-2,1.028913707E-1,9.832706451E0,9.833319305E0
5.447452162E1,4.785645287E-3,1.052841991E-1,9.851848602E0,9.852412321E0
5.447690969E1,-9.571290575E-3,1.004985496E-1,9.873384476E0,9.873900575E0
5.447929781E1,-2.153540403E-2,7.896314561E-2,9.887741089E0,9.888079833E0
5.448168594E1,-4.307080805E-2,8.135596663E-2,9.911669731E0,9.912097192E0
5.448407406E1,-4.785645381E-2,6.699903309E-2,9.928419113E0,9.928760507E0
5.448646214E1,-5.264209956E-2,6.699903309E-2,9.926026344E0,9.926392046E0
5.448885026E1,-5.503492057E-2,5.982056633E-2,9.933204651E0,9.933537234E0
5.449123839E1,-4.546362907E-2,5.264209956E-2,9.949954987E0,9.950198107E0
5.449362651E1,-2.392822690E-2,5.742774159E-2,9.976275444E0,9.976469428E0
5.449601459E1,1.435693540E-2,6.699903309E-2,9.971489906E0,9.971725324E0
5.449840271E1,5.982056633E-2,8.374879509E-2,9.988240242E0,9.988770470E0
5.450079084E1,1.052841991E-1,1.004985496E-1,1.000020409E1,1.000126324E1
5.450317891E1,1.339980662E-1,1.220339537E-1,1.001695347E1,1.001859294E1
5.450556703E1,1.627119333E-1,1.507478207E-1,1.001216793E1,1.001462464E1
5.450795516E1,1.842473447E-1,1.459621787E-1,1.000259686E1,1.000535836E1
5.451034328E1,2.225325108E-1,1.555334777E-1,9.997811317E0,1.000149701E1
5.451273141E1,2.440679073E-1,1.818545163E-1,9.964311600E0,9.968959116E0
5.451511948E1,2.560320199E-1,1.746760458E-1,9.940383911E0,9.945214750E0
5.451750761E1,2.679961324E-1,1.698904037E-1,9.916455269E0,9.921530617E0
5.451989573E1,2.775674164E-1,1.674975902E-1,9.899705887E0,9.905012658E0
5.452228386E1,2.970091105E-1,1.531406492E-1,9.875777245E0,9.881429181E0
5.452467193E1,3.041875660E-1,1.579262912E-1,9.847063065E0,9.853026022E0
5.452706005E1,2.751746178E-1,1.387837082E-1,9.849455833E0,9.854276341E0
5.452944818E1,2.608176768E-1,1.339980662E-1,9.859027863E0,9.863387437E0
5.453183625E1,2.536391914E-1,1.124626622E-1,9.873384476E0,9.877282101E0
5.453422438E1,2.321037948E-1,8.614161611E-2,9.909276962E0,9.912369165E0
5.453661250E1,2.321037948E-1,9.332008660E-2,9.949954987E0,9.953099268E0
5.453900063E1,2.153540403E-1,7.417750359E-2,9.985847473E0,9.988444795E0
5.454138870E1,1.842473447E-1,8.135596663E-2,1.001695347E1,1.001897812E1
5.454377682E1,1.627119333E-1,7.896314561E-2,1.004566765E1,1.004729560E1
5.454616495E1,1.100698411E-1,7.178468257E-2,1.009352398E1,1.009437936E1
5.454855307E1,7.417750359E-2,5.024927482E-2,1.013180923E1,1.013220537E1
5.455094115E1,4.546362907E-2,4.307080805E-2,1.014377308E1,1.014396640E1
5.455332927E1,1.435693540E-2,2.153540403E-2,1.015095139E1,1.015098438E1
5.455571740E1,-1.435693540E-2,1.674975827E-2,1.016052341E1,1.016054736E1
5.455810547E1,-5.503492057E-2,2.392822644E-3,1.013180923E1,1.013195899E1
5.456049360E1,-6.699903309E-2,0.000000000E0,1.011984539E1,1.012006717E1
5.456288172E1,-8.853443712E-2,2.871387079E-2,1.010788059E1,1.010830910E1
5.456526984E1,-8.853443712E-2,3.110669367E-2,1.009113121E1,1.009156752E1
5.456765792E1,-8.614161611E-2,3.349951655E-2,1.008156013E1,1.008198380E1
5.457004604E1,-5.982056633E-2,5.264209956E-2,1.003609657E1,1.003641291E1
5.457243417E1,-5.742774159E-2,6.939185411E-2,9.993025780E0,9.993431713E0
5.457482229E1,-3.589234129E-2,8.374879509E-2,9.981060982E0,9.981476867E0
5.457721037E1,-2.871387079E-2,1.220339537E-1,9.957133293E0,9.957922484E0
5.457959849E1,1.435693540E-2,1.531406492E-1,9.918848038E0,9.920040553E0
5.458198662E1,9.571290575E-3,1.962114573E-1,9.890133858E0,9.892084627E0
5.458437474E1,1.435693540E-2,2.105683982E-1,9.861420631E0,9.863678930E0
